id,time,comp_id,job_title,job_salary,job_address,job_work_year,job_temptation,skill_set
75,2021-01-01/01/21,6,Data Analyst,60k-60k,"Toronto, ON",0-1,[],"[{""level"": ""know"", ""skill"": ""spss""}, {""level"": ""proficient"", ""skill"": ""dataanalytics""}, {""level"": ""experience"", ""skill"": ""websitecontentdevelopment""}, {""level"": ""understand"", ""skill"": ""mso366""}, {""level"": ""strong"", ""skill"": ""verbal""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""experience"", ""skill"": ""projectmanagement""}, {""level"": ""know"", ""skill"": ""research""}]"
76,2021-01-01/01/21,6,Senior Marketing Analyst - Measurement and Insights,100k-100k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""understand"", ""skill"": ""r""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}]"
77,2021-01-01/01/21,7,Business Analyst - Sales,60k-60k,"Toronto, ON",unlimited,[],"[{""level"": ""proficient"", ""skill"": ""mso366""}, {""level"": ""know"", ""skill"": ""gis""}, {""level"": ""experience"", ""skill"": ""sql""}, {""level"": ""strong"", ""skill"": ""organization""}, {""level"": ""strong"", ""skill"": ""timemanagement""}, {""level"": ""excellent"", ""skill"": ""problemsolving""}, {""level"": ""effective"", ""skill"": ""communication""}]"
78,2021-01-01/01/21,7,Data Scientist (Load Forecasting),60k-75k,"Toronto, ON",0-1,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""organization""}]"
79,2021-01-01/01/21,8,AI CyberSecurity Architect (R&amp;D),60k-60k,"Toronto, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""organizational""}, {""level"": ""excellent"", ""skill"": ""projectmanagement""}, {""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""excellent"", ""skill"": ""teamwork""}, {""level"": ""effective"", ""skill"": ""communication""}, {""level"": ""proficient"", ""skill"": ""french""}]"
80,2021-01-01/01/21,8,Data Science Specialist (SAS),60k-70k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""r""}, {""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""proficient"", ""skill"": ""python""}]"
81,2021-01-01/01/21,9,Data Scientist,60k-60k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""r""}, {""level"": ""experience"", ""skill"": ""python""}, {""level"": ""know"", ""skill"": ""datagovernance""}, {""level"": ""experience"", ""skill"": ""powerbi""}, {""level"": ""know"", ""skill"": ""statistics""}]"
82,2021-01-01/01/21,9,Analyst - Client Success - Retail,80k-80k,"Markham, ON",3-5,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
83,2021-01-01/01/21,9,Analyst - Client Success - Manufacturer,80k-80k,"Markham, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""presentation""}, {""level"": ""understand"", ""skill"": ""realestatebusiness""}, {""level"": ""proficient"", ""skill"": ""written""}, {""level"": ""proficient"", ""skill"": ""communication""}]"
84,2021-01-01/01/21,10,"Manager, Business Intelligence",60k-60k,"Toronto, ON",0-1,[],"[{""level"": ""know"", ""skill"": ""spss""}, {""level"": ""proficient"", ""skill"": ""dataanalytics""}, {""level"": ""experience"", ""skill"": ""websitecontentdevelopment""}, {""level"": ""understand"", ""skill"": ""mso365""}, {""level"": ""strong"", ""skill"": ""verbal""}, {""level"": ""strong"", ""skill"": ""writtencommunicationskills""}, {""level"": ""experience"", ""skill"": ""projectmanagement""}, {""level"": ""know"", ""skill"": ""research""}]"
85,2021-01-01/01/21,10,"Manager, Business Intelligence",60k-60k,"Toronto, ON",unlimited,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
86,2021-01-01/01/21,10,"Manager, Business Intelligence",60k-60k,"Toronto, ON",1-3,[],"[{""level"": ""proficient"", ""skill"": ""mso366""}, {""level"": ""know"", ""skill"": ""gis""}, {""level"": ""experience"", ""skill"": ""sql""}, {""level"": ""strong"", ""skill"": ""organization""}, {""level"": ""strong"", ""skill"": ""timemanagement""}, {""level"": ""excellent"", ""skill"": ""problemsolving""}, {""level"": ""effective"", ""skill"": ""communication""}]"
87,2021-01-01/01/21,11,Junior Analyst,60k-60k,"Toronto, ON",3-5,[],"[{""level"": ""excellent"", ""skill"": ""organizational""}, {""level"": ""excellent"", ""skill"": ""projectmanagement""}, {""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""excellent"", ""skill"": ""teamwork""}, {""level"": ""effective"", ""skill"": ""communication""}, {""level"": ""proficient"", ""skill"": ""french""}]"
88,2021-01-01/01/21,11,Junior Analyst,60k-60k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""r""}, {""level"": ""experience"", ""skill"": ""python""}, {""level"": ""know"", ""skill"": ""datagovernance""}, {""level"": ""experience"", ""skill"": ""powerbi""}, {""level"": ""know"", ""skill"": ""statistics""}]"
89,2021-01-01/01/21,11,Talent Management Analyst,60k-60k,"Toronto, ON",3-5,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""excellent"", ""skill"": ""teamwork""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
90,2021-01-01/01/21,11,Fraud Analyst (New Grad),60k-60k,"Toronto, ON",1-3,[],"[{""level"": ""proficient"", ""skill"": ""powerbi""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""visualization""}]"
91,2021-01-01/01/21,11,Fraud Analyst (New Grad),60k-60k,"Toronto, ON",graduate,[],"[{""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
92,2021-01-01/01/21,11,Fraud Analyst (New Grad),60k-60k,"Toronto, ON",1-3,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
93,2021-01-01/01/21,11,Fraud Analyst - US Applications,60k-60k,"Toronto, ON",1-3,[],"[{""level"": ""understand"", ""skill"": ""linearregression""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
94,2021-01-01/01/21,11,Fraud Analyst - US Applications,60k-60k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""projectmanagement""}, {""level"": ""experience"", ""skill"": ""projectplanning""}, {""level"": ""experience"", ""skill"": ""writingtechnicaldocumentation""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""experience"", ""skill"": ""analytic""}, {""level"": ""goodat"", ""skill"": ""python""}, {""level"": ""goodat"", ""skill"": ""sql""}]"
95,2021-01-01/01/21,11,Fraud Analyst - US Applications,60k-60k,"Toronto, ON",1-3,[],"[{""level"": ""familiar"", ""skill"": ""datamanagement""}, {""level"": ""excellent"", ""skill"": ""analytical""}, {""level"": ""experience"", ""skill"": ""sql""}, {""level"": ""experience"", ""skill"": ""python""}, {""level"": ""understand"", ""skill"": ""oracle""}, {""level"": ""strong"", ""skill"": ""communication""}]"
96,2021-01-01/01/21,11,Senior Data Analyst,60k-60k,"Toronto, ON",5-7,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
97,2021-01-01/01/21,11,Senior Data Analyst,60k-60k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""powerpoint""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""experience"", ""skill"": ""sql""}, {""level"": ""specialist"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""attention""}]"
98,2021-01-01/01/21,11,Senior Data Analyst,60k-60k,"Toronto, ON",unlimited,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
99,2021-01-01/01/21,11,"Fraud Analyst, Intake and Investigations",60k-60k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""understand"", ""skill"": ""production""}]"
100,2021-01-01/01/21,11,Digital Quality Assurance Analyst ( Intermediate),60k-60k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
101,2021-01-01/01/21,11,"Analyst, Performance Measurement and Client Reporting \u2013 Private Wealth",60k-70k,"Toronto, ON",3-5,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
102,2021-01-01/01/21,11,ESG &amp; Proxy Voting Analyst,60k-70k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
103,2021-01-01/01/21,11,"Senior Analyst, Campaign Analytics &amp; Execution",81k-91k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
104,2021-01-01/01/21,11,Senior Analyst Business Analytics,60k-70k,"Toronto, ON",unlimited,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""planning""}]"
105,2021-01-01/01/21,11,Intermediate Business Analyst,60k-75k,"Toronto, ON",unlimited,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
106,2021-01-01/01/21,11,"Data Masking Analyst, Fall 2021 (Co-op\/Internship) - 4 Months",60k-75k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""criticalthinking""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
107,2021-01-01/01/21,11,Technology Analyst (Business Analysis),60k-75k,"Toronto, ON",3-5,[],"[{""level"": ""familiar"", ""skill"": ""datamining""}, {""level"": ""experience"", ""skill"": ""stata""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
108,2021-01-01/01/21,11,Systems Analyst,60k-75k,"Toronto, ON",graduate,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""effective"", ""skill"": ""timemanagement""}, {""level"": ""effective"", ""skill"": ""timemanagement""}]"
109,2021-01-01/01/21,11,Business Analyst (Wealth Ops \u2013 Data Analysis\/Macros),60k-75k,"Toronto, ON",5-7,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
110,2021-01-01/01/21,11,Business Analyst (Wealth Ops \u2013 Data Analysis\/Macros),60k-75k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
111,2021-01-01/01/21,11,Business Analyst (Wealth Ops \u2013 Data Analysis\/Macros),60k-75k,"Toronto, ON",unlimited,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
112,2021-01-01/01/21,11,Business Analyst (Credit Risk Reporting),80k-80k,"Toronto, ON",5-10,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
113,2021-01-01/01/21,11,Senior AML Data Analyst,79k-79k,"Toronto, ON",1-3,[],"[{""level"": ""understand"", ""skill"": ""linearregression""}, {""level"": ""strong"", ""skill"": ""problem-solving""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
114,2021-01-01/01/21,11,Senior AML Data Analyst,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
115,2021-01-01/01/21,11,Junior Identity and Access Management (IAM) Analyst,80k-80k,"Toronto, ON",5-10,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
116,2021-01-01/01/21,11,Junior Identity and Access Management (IAM) Analyst,80k-80k,"Toronto, ON",5-7,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
117,2021-01-01/01/21,11,Fraud Analyst,80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
118,2021-01-01/01/21,11,Senior Business System Analyst - (Data\/ DevOps \/ Testing \/ Banking),80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
119,2021-01-01/01/21,11,Senior Business System Analyst - (Data\/ DevOps \/ Testing \/ Banking),80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
120,2021-01-01/01/21,11,"Manager, Data Science",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
121,2021-01-01/01/21,11,"Manager, Data Science",80k-80k,"Toronto, ON",5-7,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
122,2021-01-01/01/21,11,Senior Service Analyst,80k-80k,"Mississauga, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""r""}, {""level"": ""experience"", ""skill"": ""python""}, {""level"": ""know"", ""skill"": ""datagovernance""}, {""level"": ""experience"", ""skill"": ""powerbi""}, {""level"": ""know"", ""skill"": ""statistics""}]"
123,2021-01-01/01/21,11,Senior Service Analyst,80k-80k,"Mississauga, ON",5-7,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
124,2021-01-01/01/21,11,"Senior Data Science Analyst, Liquidity and Funding",100k-100k,"Toronto, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""proficient"", ""skill"": ""python""}]"
125,2021-01-01/01/21,11,"Business Analyst, Counterparty Credit Risk, Winter 2022 (Co-op\/Internship) - 4 Months",100k-100k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
126,2021-01-01/01/21,11,"Fraud Analyst, First Nations\/M\u00E9tis\/Inuit Candidates",100k-100k,"Toronto, ON",0-1,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""organization""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
127,2021-01-01/01/21,11,Data Scientist - Cybersecurity,100k-100k,"Toronto, ON",unlimited,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
128,2021-01-01/01/21,11,Data Scientist - Cybersecurity,100k-100k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""experience"", ""skill"": ""powerbi""}, {""level"": ""experience"", ""skill"": ""sql""}, {""level"": ""experience"", ""skill"": ""mappingdata""}, {""level"": ""strong"", ""skill"": ""databases""}, {""level"": ""experience"", ""skill"": ""analytics""}]"
